,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
59,ajah,On Mobil road AfterVgc b4 Ajah bridge Vgc Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly built 4bedroom duplex with made [email protected] Estate,2500000,Premium,6ENQU,"Updated 21 Apr 2021, Added 14 Apr 2021",Newly Built,"4 Bedrooms
New",For inspection pls call [redacted]/[redacted]
60,ajah,"Opposite Sky Mall, Ajah Lagos",4 beds 5 baths 6 Toilets,4,5,6,Brand New 4 Bedroom Duplex with Excellent Finishing,2500000,Premium,7EMCY,"Updated 21 Apr 2021, Added 27 Mar 2021",Newly Built,"Boys Quater
POP Ceiling
Security
Supermarket Nearby
Street Lights
Parking Space
24 Hours Security
Restaurants Nearby
Security doors
All Room Ensuit
Big Compound
4 Bedrooms
New","Rent = 2.5M
Agency = 10%
Legal = 10%
Caution = 100k
Total Package = 3.1M"
61,ajah,Behind blenco supermarketSangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Top notch newly built all rooms en-suite 3 bedrooms duplex,1800000,Premium,3EMQY,"Updated 21 Apr 2021, Added 02 Apr 2021",,3 Bedroom,"Secure your lovely built 3 bedrooms duplex with a good attractive tarred road in a well gated and secured estate with regular power supply and clean treated water

NOTE: JUST 2 TENANTS IN A COMPOUND

Proudly Marketed By WHITEBRONZE INVESTMENT LTD RC 1192624
For inspection and more clarification please Contact WHITEBRONZE INVESTMENT LTD ON
Email:[redacted]
Website: www.whitebronzeinvestment.com"
62,ajah,Ogombo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Two bedroom apartment,700000,Premium,1ENGL,"Updated 21 Apr 2021, Added 10 Apr 2021",,2 Bedroom,"Two bedroom apartment
Rent 700k
Caution fee 50k
Service charge 50k
Agency x agreement 10%each
Location sangotedo/ogombo

CD"
63,ajah,mobil road Ilaje Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,A lovely newly built mini flat,1500000,Premium,6EJRG,"Updated 21 Apr 2021, Added 02 Mar 2021",Newly Built,"POP Ceiling
Parking Space
24 Hours Security
CCTV Cameras
All Room Ensuit
Big Compound
1 Bedrooms
New","A lovely newly built mini flat 12 hrs light
Security
Water treatment
Cleaning of compound
Lawma
1.5m rent
Agency 150k
Agreement 150k
Service charge 200k
Caution 50k

real video available
total package:2,050,000"
64,ajah,Destiny Homes EstateAbijo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely 3 bedroom flat,900000,Premium,7ENKE,"Updated 21 Apr 2021, Added 12 Apr 2021",,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
3 Bedroom","3 Bedroom Flat (ground floor)
Location: Destiny Homes, Abijo.
Rent: N900k/annum
SC: N150k/annum
Caution: N150k
Agency: 10% (N90k)
Agreement: 10% (N90k)

Total Package: N1,380,000"
65,ajah,Sangotedo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built two bedroom apartment,900000,Premium,5ENGK,"Updated 21 Apr 2021, Added 10 Apr 2021",,2 Bedroom,"Newly built two bedroom apartment
Rent 900k
Caution fee 100k
Service charge 100k
Agency x agreement 10%each
Location sangotedo /thera annex

CD"
66,ajah,Behind blenco supermarketSangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Top notch newly built all rooms en-suite 3 bedrooms duplex,1800000,Premium,3EMQY,"Updated 21 Apr 2021, Added 02 Apr 2021",,3 Bedroom,"Secure your lovely built 3 bedrooms duplex with a good attractive tarred road in a well gated and secured estate with regular power supply and clean treated water

NOTE: JUST 2 TENANTS IN A COMPOUND

Proudly Marketed By WHITEBRONZE INVESTMENT LTD RC 1192624
For inspection and more clarification please Contact WHITEBRONZE INVESTMENT LTD ON
Email:[redacted]
Website: www.whitebronzeinvestment.com"
67,ajah,Ogombo Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Two bedroom apartment,700000,Premium,1ENGL,"Updated 21 Apr 2021, Added 10 Apr 2021",,2 Bedroom,"Two bedroom apartment
Rent 700k
Caution fee 50k
Service charge 50k
Agency x agreement 10%each
Location sangotedo/ogombo

CD"
68,ajah,"Off Lagos Business School, Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,Very Neat 2 Bedroom Flats in a Serene Neighbourhood,1000000,Premium,9EMLS,"Updated 21 Apr 2021, Added 31 Mar 2021",,"POP Ceiling
Security
Water Treatment
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
2 Bedroom","Rent = 1M
Agency = 10%
Legal = 10%
Caution = 10%
Total Package = 1.4M"
69,ajah,Inside an estate close to LBSOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 Bedroom Luxury Apartmnt with nice fittings,800000,Premium,3ENS,"Updated 21 Apr 2021, Added 15 Apr 2021",,2 Bedroom,"Just out !
To let
2 bedroom flat all ensuite with Visitor's toilet
Location: , Ajah Lagos
Price: 800,000 Rent
Agency 10%
Legal 10%
Caution
Service charge"
70,ajah,Royal Garden Estate Ajiwe Ajah Lagos,4 beds 5 baths 6 Toilets,4,5,6,Luxury 4 Bedroom Flats with BQ in a Serene Neighbourhood,3500000,Premium,4EJLF,"Updated 21 Apr 2021, Added 27 Feb 2021",Serviced,"24 hours Electricity
Boys Quater
Security
POP Ceiling
Water Treatment
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
4 Bedrooms
Serviced","Rent = 3.5M Agency = 10% Legal = 10% Caution = 10% Service Charge = 476k Total Package = N5,026,000 *24hrs Powered* *Luxury Estate"
71,ajah,By Abijo G. R. AAbijo Ajah Lagos,beds baths Toilets,0,0,0,3 and Half Plots with Building for Commercial Purposes,2000000,Premium,5EAMQ,"Updated 21 Apr 2021, Added 16 Nov 2020",,,"AVAILABLE FOR LONG LEASE!!!

- Landed property with hall and office for lease
- 3 and half plots Land
- Landed property with hall/building
- hall/building with officers and toilet
- close to express
- fenced and gated compound
- good for Church, Warehouse, factory, Event Center etc
- Lease Period: 5 years term require
- Rental Price: N2million per year - net

For inspection; call or Whatsapp our number"
72,ajah,LaCampaigne Tropicana Ibeju Lekki Lagos,beds baths Toilets,0,0,0,"Affordable Dry Lands at Kings Gate Estate 2, Imosan, Ibeju lekki,Lagos.",,Sponsored,0ENPN,Added 14 Apr 2021,,"Drainage System
Survey
Supermarket Nearby
Governor's Consent
Excision
Securi","When it comes to land investment and development, it goes without saying that Lagos is one of the most appreciable places to buy, invest and make huge returns on your investment. A market trend on the popular real estate site, Nigria Property Centre, bears out this fact.

It is also evident that for the discerning investor, what is paramount is massive and optimal returns on any land investment made and when you come to Lagos, the best place to achieve massive growth in your land portfolio is Ibeju Lekki. Presently called the New Lagos, Ibeju Lekki is poised to become the most developed area in West Africa with the huge potential to be one of the best real estate decision you will ever make as countless developments are presently coming up within the axis.

King’s Gate 2 thus offers you the opportunity to key into the massive potentials in the Ibeju Lekki sector as it is a developed estate located at Imosan off Igbogun, via La Campaign Tropicana Resort, Free Trade Zone, Ibeju Lekki, Lagos with close proximity to The Dangote Refinery, Lekki Deep Seaport, La Campaign Tropicana, Lekki Golf Course, Alaro City, Eleganza Industries, Pan Atlantic University, Markets, Filling Stations and various other developments.

The Estate neighbourhood is presently populated with pockets of dwellers and investors readily building their properties. The estate is a prime land that will position your land portfolio for the next wave of dwellers and homeowners that are coming down to the area considering the economic catalysts within the Free Trade Zone axis such as the Dangote Refinery, Lekki Deep Sea Port, The Eleganza Industries, Alaro City and The New International Airport."
73,ajah,Ilaje Ajah Lagos,2 beds 2 baths Toilets,2,2,0,NEWLY BUILT MINI and 2 BEDROOM FLATS FOR RENT,1300000,Premium,5ELFV,"Updated 21 Apr 2021, Added 18 Mar 2021",,2 Bedroom,"FOR RENT!!!
NEWLY BUILT MINI and 2 BEDROOM FLATS FOR RENT

Location: MOBIL ESTATE ILAJE AJAH
Price:
MINI: 800,000
2 BEDROOM: 1,300,000

.
FEATURES:
- All rooms ensuite
- Fitted Kitchen
- interlocked compound floor
-WATER TREATMENT PLANT

C.W

FOR FURTHER INQUIRIES KINDLY SEND A SCREENSHOT OF THE PROPERTY TO OUR WHATSAPP LINE PROVIDED BELOW.
PLEASE GIVE US 12 HRS NOTICE FOR INSPECTION BOOKING."
74,ajah,Lekki palm CityAdo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Serviced Luxury newly built all rooms en-suite 2 bedrooms with Air Condition,1650000,Premium,5EJQX,"Updated 21 Apr 2021, Added 01 Mar 2021",Serviced Newly Built,"2 Bedrooms
New
Serviced","Fully serviced modern 2 bedrooms with standby central power generator of constant power supply assurance in a well managed gated and secured gate with conducive and hospitality environment.
Down Floor 1,650,000
Up Floor. 1,750,000
Service charge. 650k per annum
Agency & Legal 10% each.

Proudly Marketed By WHITEBRONZE INVESTMENT LTD RC 1192624
For inspection and more Proudly Marketed By WHITEBRONZE INVESTMENT LTD RC 1192624
For inspection and more clarification please Contact WHITEBRONZE INVESTMENT LTD ON
Email:[redacted] please Contact WHITEBRONZE INVESTMENT LTD ON
Email:[redacted]"
75,ajah,Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly Built Luxury 2 Bedroom Flats with Excellent Finishing,1300000,Premium,8EMDM,"Updated 21 Apr 2021, Added 28 Mar 2021",Newly Built,"POP Ceiling
Security
Water Treatment
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
2 Bedrooms
New","Rent = 1.3M
Agency = 10%
Legal = 10%
Caution = 150k
Service Charge = 150k
Total Package = N1,860,000

N.B: We charge a 3K inspection fee"
76,ajah,Off Mobil road Ilaje Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat,1200000,Premium,3ENQW,"Updated 21 Apr 2021, Added 14 Apr 2021",Newly Built,"3 Bedrooms
New",For inspection pls call [redacted]/[redacted]
77,ajah,Badore Ajah Lagos,1 beds baths Toilets,1,0,0,Clean and Decent Mini Flat at Badore Ajah,550000,Premium,5EMTW,"Updated 21 Apr 2021, Added 04 Apr 2021",,1 Bedroom,"TO LET

One bedroom apartment
Location: Sea-side Estate Badore Road Ajah Lagos
Rent: 550k
Caution fee 50k
Agreement fee 55k
Agency fee 55k


Kindly message always via WhatsApp for effective respond and communication to ensure getting for you a desired property"
78,ajah,MajekAjah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Newly Built Mini Flats in a Serene Neighbourhood,550000,Premium,4ELKG,"Updated 21 Apr 2021, Added 19 Mar 2021",Newly Built,"Security
POP Ceiling
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
1 Bedrooms
New",Rent = 550k Agency = 10% Legal = 10% Caution = 50k Total Package = 710k *In a Secured Estate
79,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,Standard three bedroom apartment,1000000,Premium,1ENGK,"Updated 21 Apr 2021, Added 10 Apr 2021",,3 Bedroom,"Standard three bedroom apartment
Rent 1m
Caution fee 100k
Agency x agreement 10%each
Location thera annex sangotedo

CD"
80,ajah,Aptech Estate Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bedroom flat,1600000,Premium,1EMQE,"Updated 21 Apr 2021, Added 02 Apr 2021",Newly Built,"3 Bedrooms
New",For inspection pls call [redacted]/[redacted]
81,ajah,Marshal estate off Akins roadBadore Ajah Lagos,3 beds 3 baths Toilets,3,3,0,Newly renovated spacious 3bedrooms shared apartment,270000,Premium,3EJGN,"Updated 21 Apr 2021, Added 25 Feb 2021",,3 Bedroom,"A *Room share with Wardrobe To Let
Location: @ *Marshal Estate Akins Addo Road Ajah*
Rent: *220k 270k 300k*
*Agency 30k*
Legal : 30k"
82,ajah,Inside a secured estate Badore Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,BRAND NEW WELL Built 3 BEDROOM LUXURY APARTMENT WITH NICE FITTINGS,1000000,Premium,8ENDU,"Updated 21 Apr 2021, Added 09 Apr 2021",Newly Built,"3 Bedrooms
New","Rent N1m
Agency 10%
Legal 10%
Caution N100k
Video available
It's 90% completed and it will be fully reasy by end of the month"
83,ajah,Its in a developing estate beside the prestigious golf estateLakowe Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built spacious 2bedrooms flat upstairs,1000000,Premium,6EJSC,"Updated 21 Apr 2021, Added 02 Mar 2021",,2 Bedroom,Rent 1m agency 10% legal 10%
84,ajah,"COMMON WEALTH ESTATE BADORE AJAH ( Adewale bus stop, Not far from Addo Round About )Badore Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,A BRAND NEW TOP-NOTCH FINISHED 2 BEDROOM FLAT,1000000,Premium,9ELNH,"Updated 21 Apr 2021, Added 21 Mar 2021",Serviced Newly Built,"POP Ceiling
Parking Space
24 Hours Security
All Room Ensuit
Big Compound
2 Bedrooms
New
Serviced","A BRAND NEW TOP-NOTCH FINISHED 2BEDROOMS APARTMENTS FOR RENT

FEATURES :
- Large Sitting Room
- Stylish House with Beautiful looks
- POP finishing
- All rooms en-suite
- Fitted kitchen
- Wardrobe closet
- Water heaters
- Family Lounge.
- Strong Security Doors at the Entrances.
- Separate Water Tank
- Personal Meter
- A minute walk to the Gate.
- 2 Parking Space for each Flat.
- Back Exit Staircase
- Security house
- Gated estate
- Interlocked Estate Road.
- Interlocked Compound
- Strong Electricity.
- Good Uniform Estate Security.
- House Security
- Serene Environment

Location : COMMON WEALTH ESTATE BADORE AJAH ( Adewale bus-stop, Not far from Addo Round About )


UPSTAIRS
Price : 1.2M

DOWNSTAIRS
Price : 1M

Agency:- 10%
Legal:- 10%
Caution:- 100K

Service Charge 150K
What It Covers
* Refuse
* Security
* Cleaning Common Areas
* Pumping of water
* Managing Your Generator Set (Off and On)
* Waste Disposal
* General Maintenance and Repair.

NOTE
* The is 90% Completed.
* Will be Ready End of April.
* Working Class Preferred."
85,ajah,"...,.harmony estate langbasa Ado Ajah Lagos",1 beds 2 baths 2 Toilets,1,2,2,Very spacious luxury self contained ( shared apartment),550000,Premium,5EKKF,"Updated 21 Apr 2021, Added 09 Mar 2021",Serviced Newly Built,"1 Bedrooms
New
Serviced","newly built mini flat ( room and parlor) for a single working class
Newly room and parlour self contained .
SHARING KITCHEN ONLY .
Features
—
good light
pop finishing
well ventilated
flood free area
in a secured estate with uniform men
ample parking space
all rooms en-suite
guest toilet
very spacious living space
good water
pay and park in
price 550k ( yearly)
Service charge ( 180k )
Covers all necessary payments for the year including phcn .
agency, agreement and caution 10% each ."
86,ajah,Off Mobil RoadIlaje Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Mini flat,750000,Premium,0EKCF,"Updated 21 Apr 2021, Added 06 Mar 2021",,1 Bedroom,"Specious mini flat
Rent 750
Legal 75
Agency 75
Caution 50"
87,ajah,Harmony estate langbasa Ajah Badore Ajah Lagos,1 beds 2 baths 2 Toilets,1,2,2,Luxury Self contained (shared apartment),550000,Premium,7DMK,"Updated 21 Apr 2021, Added 30 Jun 2020",Newly Built,"Security
1 Bedrooms
New","Newly built room and parlour self contained .
SHARING KITCHEN ONLY .
Features
—
good light
pop finishing
well ventilated
flood free area
in a secured estate with uniform men
ample parking space
all rooms en-suite
guest toilet
very spacious living space
good water
pay and park in
price 550k ( yearly)
Service charge ( 15k monthly)

agency, agreement and caution 10% each ."
88,ajah,Badore Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"New House 2 Bedroom All Rooms Ensuite Rent 600,000 At Badore, Ajah",600000,Premium,7DALH,"Updated 21 Apr 2021, Added 24 Feb 2020",Newly Built,"POP Ceiling
Security
Water Treatment
Big Compound
2 Bedrooms
New
Cheap","2 bedroom all rooms ensuite apartment tastefully finished offering an exquisite, spacious and bright interior combining beautiful period features with stunning contemporary with a well fitted kitchen, Generator connection, Bore hole, Concrete stamped floor,Ac piping, Water stantion, Dedicated visitors car park, Security house
Rent600,000
Location: Greenville Estate, Ijoyi-Badore, Ajah, Lagos"
89,ajah,COMMON WEALTH ESTATEBadore Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,A SUPER LUXURY 2 BEDROOM FLAT,800000,Premium,9EGMV,"Updated 21 Apr 2021, Added 06 Feb 2021",,2 Bedroom,"2 BEDROOMS SUPER LUXURY APARTMENTS FOR RENT

FEATURES :
- Extra Large Sitting Room
- Spacious Rooms
- Massive compound
- All rooms en-suite
- Wardrobe closet
- Bathtub
- Gated estate with Security
- Interlocked Estate Road.
- Strong Electricity.
- Good Uniform Estate Security.

Location : COMMON WEALTH ESTATE BADORE AJAH

Price : 800K
Agency:- 10%
Legal:- 10%
Caution:- 10%
Service Charge 38k"
90,ajah,Peninsula Estate Ajah Lagos,beds baths Toilets,0,0,0,Standard and Spacious Mini Flat at Lekki Peninsula Scheme 2 Ajah,600000,Premium,5EMPE,"Updated 21 Apr 2021, Added 02 Apr 2021",,,"DIRECT BRIEF AT LEKKI PENINSULA SCHEME 2 AJAH.

Spacious and Standard Mini flat

#600k



Note :
Agency 10%
Agreement 10%
Cautious 10%



Kindly message always via WhatsApp for effective respond and communication to ensure getting for you a desired property"
91,ajah,Sangotedo Ajah Lagos,beds baths Toilets,0,0,0,Clean Mini Flat at Sangotedo Ajah,500000,Premium,4EMPG,"Updated 21 Apr 2021, Added 02 Apr 2021",,,"Descent Mini Flat for rent at sangotedo.

Price:500k


Kindly message always via WhatsApp for effective respond and communication to ensure getting for you a desired property"
92,ajah,Sangotedo Ajah Lagos,3 beds baths Toilets,3,0,0,Ultra modern 3 Bedroom Flat at sangotedo Ajah,1400000,Premium,0EMTX,"Updated 21 Apr 2021, Added 04 Apr 2021",,3 Bedroom,"Very lovely 3 bedrooms flat behind blenco supermarket Sangotedo rent 1.4m Agency 140k legal 140k caution 100k



Kindly message always via WhatsApp for effective respond and communication to ensure getting for you a desired property"
93,ajah,CENTRAL IKOYI Old Ikoyi Ikoyi Lagos,4 beds 4 baths 5 Toilets,4,4,5,PRINCE ADEMOLA OSINUGA SPECIALS! MOST MAGNIFICENT TOPMOST FLOOR 4 BEDROOM APARTMENT IN IKOYI YET! PERIOD! @$3.5M,,Sponsored,6ELAQ,"Updated 22 Apr 2021, Added 16 Mar 2021",Serviced Newly Built,"4 Bedrooms
Serviced
New","STRICTLY FOR DIRECT CASH READY BUYERS ONLY.

PLEASE CONTACT PRINCE ADEMOLA OSINUGA IF YOU HAVE THE FINANCIAL CAPACITY TO UNDERTAKE IMMEDIATELY. THANK YOU

SALE PRICE: $3,500,000

IN YOUR BEST INTEREST CALL PRINCE ADEMOLA OSINUGA TO BUY NOW"
94,ajah,Marshal estate off Akins roadBadore Ajah Lagos,3 beds 3 baths Toilets,3,3,0,Newly renovated spacious 3bedrooms shared apartment,270000,Premium,3EJGN,"Updated 21 Apr 2021, Added 25 Feb 2021",,3 Bedroom,"A *Room share with Wardrobe To Let
Location: @ *Marshal Estate Akins Addo Road Ajah*
Rent: *220k 270k 300k*
*Agency 30k*
Legal : 30k"
95,ajah,Sangotedo Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,Standard three bedroom apartment,1000000,Premium,1ENGK,"Updated 21 Apr 2021, Added 10 Apr 2021",,3 Bedroom,"Standard three bedroom apartment
Rent 1m
Caution fee 100k
Agency x agreement 10%each
Location thera annex sangotedo

CD"
96,ajah,Aptech Estate Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bedroom flat,1600000,Premium,1EMQE,"Updated 21 Apr 2021, Added 02 Apr 2021",Newly Built,"3 Bedrooms
New",For inspection pls call [redacted]/[redacted]
